lon,lat,country_name,country_code_iso3,pm25_m4to9,fpm25_m4to9,n_months
28.75,-4.240837574005127,Dem. Rep. Congo,COD,6.551992416381836,4.337426523367564,6
28.75,-3.298429250717163,Dem. Rep. Congo,COD,8.059114933013916,3.3877010345458984,6
28.75,-2.356020927429199,Dem. Rep. Congo,COD,9.8035782178243,2.794313351313273,6
28.75,-1.4136126041412354,Dem. Rep. Congo,COD,15.132891496022543,7.887805779774983,6
28.75,-0.4712041914463043,Dem. Rep. Congo,COD,14.515452782313028,9.216818690299988,6
28.75,0.4712041914463043,Dem. Rep. Congo,COD,9.58675479888916,4.297956267992656,6
28.75,1.4136126041412354,Dem. Rep. Congo,COD,5.047992944717407,1.8010175228118896,6
28.75,2.356020927429199,Dem. Rep. Congo,COD,4.36741578578949,1.3391857941945393,6
28.75,3.298429250717163,Dem. Rep. Congo,COD,4.1151546239852905,1.1233019828796387,6
28.75,4.240837574005127,Dem. Rep. Congo,COD,4.092663725217183,1.0666436155637105,6
28.75,5.18324613571167,NA,NA,4.359999616940816,1.0624391833941143,6
28.75,6.125654220581055,NA,NA,5.206883509953816,1.1362887620925903,6
28.75,7.068062782287598,NA,NA,6.414721488952637,1.184107740720113,6
28.75,8.01047134399414,NA,NA,7.952838222185771,1.1209615468978882,6
28.75,8.952879905700684,NA,NA,10.348296244939169,1.0783212184906006,6
28.75,9.89528751373291,Sudan,SDN,12.973899682362875,1.0454318523406982,6
28.75,10.837696075439453,Sudan,SDN,16.110594034194946,0.8575533231099447,6
28.75,11.780104637145996,Sudan,SDN,19.544873873392742,0.7116173903147379,6
28.75,12.722513198852539,Sudan,SDN,24.604736646016438,0.5856804847717285,6
28.75,13.664921760559082,Sudan,SDN,32.49765968322754,0.4235572814941406,6
28.75,14.607329368591309,Sudan,SDN,55.02330716451009,0.3898328145345052,6
28.75,15.549737930297852,Sudan,SDN,98.19690450032552,0.41501744588216144,6
28.75,16.49214744567871,Sudan,SDN,76.46279525756836,0.4795042673746745,6
28.75,17.434555053710938,Sudan,SDN,74.98577944437663,0.5879198710123698,6
28.75,18.376962661743164,Sudan,SDN,74.54519399007161,0.713708241780599,6
28.75,19.319372177124023,Sudan,SDN,82.81088383992513,0.8297913869222006,6
28.75,20.26177978515625,Sudan,SDN,79.84039370218913,0.9392375946044922,6
28.75,21.20418930053711,Sudan,SDN,63.43794186909994,1.039864222208659,6
28.75,22.146596908569336,Egypt,EGY,68.04990132649739,1.1347452799479167,6
28.75,23.089004516601562,Egypt,EGY,54.862892150878906,1.2081514994303386,6
28.75,24.031414031982422,Egypt,EGY,53.3849900563558,1.2773284912109375,6
28.75,24.97382164001465,Egypt,EGY,59.587114334106445,1.3521188100179036,6
28.75,25.916231155395508,Egypt,EGY,67.8457457224528,1.4438807169596355,6
28.75,26.858638763427734,Egypt,EGY,52.79436747233073,1.5376637776692708,6
28.75,27.80104637145996,Egypt,EGY,42.32171885172526,1.6623989741007488,6
28.75,28.74345588684082,Egypt,EGY,37.49885177612305,1.7996546427408855,6
28.75,29.685863494873047,Egypt,EGY,32.1390651067098,1.9415594736735027,6
28.75,30.628273010253906,Egypt,EGY,25.40332539876302,2.084869384765625,6
28.75,31.570680618286133,NA,NA,18.95662037531535,2.1238412857055664,6
28.75,32.51308822631836,NA,NA,18.30911334355672,2.17866579691569,6
28.75,33.45549774169922,NA,NA,16.6340225537618,2.2482385635375977,6
28.75,34.39790725708008,NA,NA,15.91187826792399,2.431192715962728,6
28.75,35.34031295776367,NA,NA,16.128268082936604,2.777873992919922,6
28.75,36.28272247314453,NA,NA,15.812006314595541,3.5237828890482583,6
28.75,37.22513198852539,Turkey,TUR,14.93986447652181,3.102893511454264,6
28.75,38.167537689208984,Turkey,TUR,14.745469888051352,2.9821716944376626,6
28.75,39.109947204589844,Turkey,TUR,15.275821526845297,3.6640172004699707,6
28.75,40.0523567199707,Turkey,TUR,16.15757989883423,4.295154571533203,6
28.75,40.99476623535156,Turkey,TUR,18.127683957417805,5.491814931233724,6
28.75,41.937171936035156,NA,NA,15.602596600850424,5.91033411026001,6
28.75,42.879581451416016,NA,NA,14.52225653330485,4.725388367970784,6
28.75,43.821990966796875,NA,NA,15.298434734344482,4.7789045969645185,6
28.75,44.76439666748047,Romania,ROU,16.020583788553875,5.87865670522054,6
28.75,45.70680618286133,Ukraine,UKR,15.939078013102213,4.948565483093262,6
28.75,46.64921569824219,Moldova,MDA,17.04156192143758,5.136656125386556,6
28.75,47.59162139892578,Moldova,MDA,17.666829109191895,6.294270833333333,6
28.75,48.53403091430664,Ukraine,UKR,17.999070644378662,8.411271810531616,6
28.75,49.4764404296875,Ukraine,UKR,17.331234137217205,7.919956763585408,6
28.75,50.41884994506836,Ukraine,UKR,17.58018684387207,8.760625998179117,6
28.75,51.36125564575195,Ukraine,UKR,20.858626047770183,13.575015385945639,6
28.75,52.30366516113281,Belarus,BLR,18.666481653849285,11.829504489898682,6
28.75,53.24607467651367,Belarus,BLR,16.73601531982422,10.014748016993204,6
28.75,54.188480377197266,Belarus,BLR,15.666895707448324,9.190238873163858,6
28.75,55.130889892578125,Belarus,BLR,16.47976628939311,10.783324162165323,6
28.75,56.073299407958984,Russia,RUS,17.89451591173808,12.593434572219849,6
28.75,57.01570510864258,Russia,RUS,16.72212251027425,11.487829685211182,6
28.75,57.95811462402344,Russia,RUS,15.885595560073853,10.615736722946167,6
28.75,58.9005241394043,Russia,RUS,14.247910817464193,8.783587535222372,6
28.75,59.842933654785156,NA,NA,11.535058657328287,5.562540213267009,6
28.75,60.78533935546875,Russia,RUS,8.889251947402954,4.28747574488322,6
28.75,61.72774887084961,Finland,FIN,6.138135671615601,2.5752820571263633,6
28.75,62.67015838623047,Finland,FIN,4.790847738583882,1.7187117338180542,6
28.75,63.61256408691406,Finland,FIN,3.7898922761281333,1.1429709593454997,6
28.75,64.55497741699219,Finland,FIN,3.319244861602783,0.9560509125391642,6
28.75,65.49738311767578,Finland,FIN,2.914857347806295,0.8050045569737753,6
28.75,66.439788818359375,Finland,FIN,2.658348043759664,0.7230361501375834,6
28.75,67.3822021484375,Finland,FIN,2.3833663066228232,0.607884407043457,6
28.75,68.3246078491211,Russia,RUS,2.217873136202494,0.5546369353930155,6
28.75,69.26701354980469,Finland,FIN,2.0131640235582986,0.3869927724202474,6
28.75,70.20942687988281,Norway,NOR,1.9031728108723958,0.3155064582824707,6
28.75,71.1518325805664,NA,NA,1.766141136487325,0.24573089679082236,6
28.75,72.09423828125,NA,NA,1.8739895621935527,0.20954378445943198,6
28.75,73.036651611328125,NA,NA,1.8260443607966106,0.18413662910461426,6
28.75,73.97905731201172,NA,NA,1.6984108885129292,0.15729141235351562,6
28.75,74.92146301269531,NA,NA,1.5418014526367188,0.1358207861582438,6
28.75,75.86387634277344,NA,NA,1.3837192058563232,0.12054173151652019,6
28.75,76.80628204345703,NA,NA,1.2158478498458862,0.1101991633574168,6
28.75,77.748687744140625,NA,NA,1.0369558036327362,0.1024613877137502,6
28.75,78.69110107421875,NA,NA,0.8788671990235647,0.09595801432927449,6
28.75,79.63350677490234,NA,NA,0.7595303058624268,0.09215385715166728,6
28.75,80.57591247558594,NA,NA,0.6675757467746735,0.08902888993422191,6
28.75,81.51832580566406,NA,NA,0.6079586694637934,0.08509809772173564,6
