lon,lat,country_name,country_code_iso3,pm25_annual,fpm25_annual,n_months
-96.25,-13.664921760559082,NA,NA,2.3290556569894156,0.16950732469558716,12
-96.25,-12.722513198852539,NA,NA,2.3457973102728524,0.18189701437950134,12
-96.25,-11.780104637145996,NA,NA,2.373103439807892,0.19694181283315024,12
-96.25,-10.837696075439453,NA,NA,2.4055406550566354,0.21669411659240723,12
-96.25,-9.89528751373291,NA,NA,2.450023502111435,0.24219519893328348,12
-96.25,-8.952879905700684,NA,NA,2.5120779474576316,0.2800760666529338,12
-96.25,-8.01047134399414,NA,NA,2.5964472691218057,0.3320792317390442,12
-96.25,-7.068062782287598,NA,NA,2.703565319379171,0.39647936820983887,12
-96.25,-6.125654220581055,NA,NA,2.8181894222895303,0.47655829787254333,12
-96.25,-5.18324613571167,NA,NA,2.919610877831777,0.5659491817156473,12
-96.25,-4.240837574005127,NA,NA,2.9953731497128806,0.6531189183394114,12
-96.25,-3.298429250717163,NA,NA,3.079482396443685,0.7277931074301401,12
-96.25,-2.356020927429199,NA,NA,3.2052252292633057,0.7839933633804321,12
-96.25,-1.4136126041412354,NA,NA,3.3269296884536743,0.8188800017038981,12
-96.25,-0.4712041914463043,NA,NA,3.397909104824066,0.82497239112854,12
-96.25,0.4712041914463043,NA,NA,3.4370303948720298,0.8135499060153961,12
-96.25,1.4136126041412354,NA,NA,3.530258893966675,0.7792305648326874,12
-96.25,2.356020927429199,NA,NA,3.617480218410492,0.7202165722846985,12
-96.25,3.298429250717163,NA,NA,3.816367437442144,0.6718303660551707,12
-96.25,4.240837574005127,NA,NA,4.1010331610838575,0.6391074160734812,12
-96.25,5.18324613571167,NA,NA,4.399560034275055,0.6074760258197784,12
-96.25,6.125654220581055,NA,NA,4.707666665315628,0.5759925494591395,12
-96.25,7.068062782287598,NA,NA,5.120662381251653,0.5511369506518046,12
-96.25,8.01047134399414,NA,NA,5.61724724372228,0.5430304805437723,12
-96.25,8.952879905700684,NA,NA,6.139980832735698,0.5567097663879395,12
-96.25,9.89528751373291,NA,NA,6.521445194880168,0.5907723108927408,12
-96.25,10.837696075439453,NA,NA,6.763224999109904,0.6444048881530762,12
-96.25,11.780104637145996,NA,NA,6.83284064133962,0.7194602886835734,12
-96.25,12.722513198852539,NA,NA,6.816115975379944,0.817227323849996,12
-96.25,13.664921760559082,NA,NA,6.755192160606384,0.9375883738199869,12
-96.25,14.607329368591309,NA,NA,6.920793771743774,1.0943852663040161,12
-96.25,15.549737930297852,NA,NA,7.11396590868632,1.3491292198499043,12
-96.25,16.49214744567871,Mexico,MEX,8.947918931643168,2.126747488975525,12
-96.25,17.434555053710938,Mexico,MEX,10.122851530710856,3.065128823121389,12
-96.25,18.376962661743164,Mexico,MEX,9.10591725508372,1.2942134539286296,12
-96.25,19.319372177124023,NA,NA,8.878574331601461,0.8734172185262045,12
-96.25,20.26177978515625,NA,NA,7.144474565982819,0.7606774965922037,12
-96.25,21.20418930053711,NA,NA,6.972588340441386,0.6343008677164713,12
-96.25,22.146596908569336,NA,NA,6.721287965774536,0.5432659983634949,12
-96.25,23.089004516601562,NA,NA,6.608636558055878,0.4740842580795288,12
-96.25,24.031414031982422,NA,NA,6.551217059294383,0.42867990334828693,12
-96.25,24.97382164001465,NA,NA,6.524787207444509,0.4029385447502136,12
-96.25,25.916231155395508,NA,NA,6.52418851852417,0.3877969980239868,12
-96.25,26.858638763427734,NA,NA,6.545441905657451,0.3859384258588155,12
-96.25,27.80104637145996,NA,NA,6.8069162766138716,0.40592334667841595,12
-96.25,28.74345588684082,United States of America,USA,8.336442867914835,0.5914570490519205,12
-96.25,29.685863494873047,United States of America,USA,11.043800115585327,1.1448483069737752,12
-96.25,30.628273010253906,United States of America,USA,10.860068877538046,1.1178695758183796,12
-96.25,31.570680618286133,United States of America,USA,10.553903619448343,1.484818935394287,12
-96.25,32.51308822631836,United States of America,USA,11.361595869064331,1.5145745277404785,12
-96.25,33.45549774169922,United States of America,USA,11.05954623222351,1.8997137149175007,12
-96.25,34.39790725708008,United States of America,USA,11.50691548983256,2.804312984148661,12
-96.25,35.34031295776367,United States of America,USA,11.233174443244934,2.7073316971460977,12
-96.25,36.28272247314453,United States of America,USA,10.460026025772095,1.9072025616963704,12
-96.25,37.22513198852539,United States of America,USA,9.71502939860026,1.4482049147288005,12
-96.25,38.167537689208984,United States of America,USA,9.34806497891744,1.2727795839309692,12
-96.25,39.109947204589844,United States of America,USA,9.333707133928934,1.2801955540974934,12
-96.25,40.0523567199707,United States of America,USA,8.591964364051819,0.9934408664703369,12
-96.25,40.99476623535156,United States of America,USA,8.697942097981771,0.9009167750676473,12
-96.25,41.937171936035156,United States of America,USA,8.14349377155304,0.8407727479934692,12
-96.25,42.879581451416016,United States of America,USA,7.967691620190938,0.8691633145014445,12
-96.25,43.821990966796875,United States of America,USA,7.730268915494283,0.8795283436775208,12
-96.25,44.76439666748047,United States of America,USA,7.860219438870748,0.9527480999628702,12
-96.25,45.70680618286133,United States of America,USA,8.142234683036804,1.0813196301460266,12
-96.25,46.64921569824219,United States of America,USA,8.414824525515238,1.278379996617635,12
-96.25,47.59162139892578,United States of America,USA,8.262219587961832,1.3431296348571777,12
-96.25,48.53403091430664,United States of America,USA,7.993786613146464,1.5186462601025899,12
-96.25,49.4764404296875,Canada,CAN,7.987251361211141,2.194294144709905,12
-96.25,50.41884994506836,Canada,CAN,6.994817654291789,2.3775230050086975,12
-96.25,51.36125564575195,Canada,CAN,6.072846492131551,2.5290109713872275,12
-96.25,52.30366516113281,Canada,CAN,5.072065015633901,2.4927449822425842,12
-96.25,53.24607467651367,Canada,CAN,4.016542832056682,1.9408195118109386,12
-96.25,54.188480377197266,Canada,CAN,3.21584145228068,1.5090356767177582,12
-96.25,55.130889892578125,Canada,CAN,2.6204494635264077,1.1932970682779949,12
-96.25,56.073299407958984,Canada,CAN,2.2232316931088767,1.0179790258407593,12
-96.25,57.01570510864258,Canada,CAN,1.8935249199469883,0.8516480177640915,12
-96.25,57.95811462402344,Canada,CAN,1.6781039734681447,0.7463936557372411,12
-96.25,58.9005241394043,Canada,CAN,1.472955271601677,0.6196730931599935,12
-96.25,59.842933654785156,Canada,CAN,1.3169259428977966,0.5374515205621719,12
